run sep e_members phi f lambda elon_min elon_max sw_speed_mean sw_speed_std gamma tinit rinit vinit mean_residual arrtime_earth mae_t me_t rmse_t mstd_t
run_095 340 39 20.0000 0.7-1 50.0000 9.47949 30.6523 480 141 0.0774359 2012-02-23T01:02 47 1030 0.151282 2012-02-24T09:15:41.538 8.55205 -8.55205 0.163522 0.165659
run_095 350 57 10.0000 0.7-1 50.0000 8.44000 27.8700 475 138 0.135088 2012-02-22T23:45 47 1067 0.482456 2012-02-24T10:20:47.368 7.46631 -7.46631 0.658866 0.664722
run_081 270 66 90.0000 0.7-1 50.0000 13.0000 32.5243 492 137 0.183485 2012-03-15T13:02 48 891 0.239394 2012-03-17T04:31:41.818 7.20455 7.20455 1.84689 1.86104
run_081 280 54 80.0000 0.7-1 50.0000 13.5200 33.4500 511 135 0.122222 2012-03-15T13:02 50 941 0.211111 2012-03-17T01:33:40.000 4.23815 4.23815 1.06423 1.07422
run_081 290 26 70.0000 0.7-1 50.0000 13.7300 33.9500 623 62 0.0784615 2012-03-15T13:02 50 981 0.192308 2012-03-16T22:25:04.615 1.09423 1.09423 0.496032 0.505855
run_074 300 71 60.0000 0.7-1 50.0000 12.1400 34.6600 459 129 0.286901 2012-03-23T21:02 45 766 0.857746 2012-03-25T18:56:05.070 7.82169 -7.82169 0.513546 0.517201
run_074 310 71 50.0000 0.7-1 50.0000 12.2800 34.8700 487 133 0.189014 2012-03-23T21:02 47 862 0.836619 2012-03-25T13:48:28.732 12.9483 -12.9483 0.675171 0.679977
run_074 320 76 40.0000 0.7-1 50.0000 11.8750 33.7900 475 137 0.145000 2012-03-23T21:02 48 960 0.500000 2012-03-25T10:10:46.579 16.5779 -16.5779 0.716022 0.720780
run_074 330 69 30.0000 0.7-1 50.0000 11.0217 33.1300 490 134 0.117971 2012-03-23T21:02 48 1041 0.356522 2012-03-25T07:02:46.957 19.7125 -19.7125 0.345490 0.348021
run_074 340 60 20.0000 0.7-1 50.0000 9.65551 30.6155 485 141 0.108000 2012-03-23T21:02 47 1132 0.113333 2012-03-25T04:29:51.000 22.2622 -22.2622 0.307940 0.310539
run_074 350 57 10.0000 0.7-1 50.0000 8.57999 27.8200 475 138 0.0973684 2012-03-23T19:45 49 1210 0.0999999 2012-03-25T02:19:02.105 24.4430 -24.4430 0.590355 0.595603
run_041 310 39 50.0000 0.7-1 50.0000 11.9208 34.4100 525 77 0.297692 2012-04-07T06:19 46 694 0.376923 2012-04-09T05:33:06.154 7.48743 -7.48743 0.617234 0.625303
run_041 320 58 40.0000 0.7-1 50.0000 11.3900 33.7171 465 118 0.306207 2012-04-07T05:02 46 741 0.693104 2012-04-09T04:28:53.793 8.55793 -8.55793 0.770930 0.777664
run_041 330 65 30.0000 0.7-1 50.0000 10.5971 32.5749 488 136 0.292462 2012-04-07T05:02 46 802 0.589231 2012-04-09T00:42:52.615 12.3258 -12.3258 0.619101 0.623919
run_041 340 49 20.0000 0.7-1 50.0000 9.32184 29.9822 497 134 0.185306 2012-04-07T05:02 46 881 0.395918 2012-04-08T20:40:02.449 16.3755 -16.3755 0.505771 0.511012
run_041 350 7 10.0000 0.7-1 50.0000 8.15000 26.3200 625 54 0.0871428 2012-04-07T03:45 50 1009 0.800000 2012-04-08T13:02:08.571 24.0086 -24.0086 0.0767982 0.0829515
run_050 280 23 80.0000 0.7-1 50.0000 12.4500 33.2300 575 89 0.224348 2012-04-21T13:02 46 767 0.100000 2012-04-23T09:04:10.435 8.48609 -8.48609 0.867068 0.886555
run_050 290 25 70.0000 0.7-1 50.0000 12.4400 34.3900 607 63 0.160800 2012-04-21T13:02 46 779 0.136000 2012-04-23T07:40:48.000 9.87800 -9.87800 0.381051 0.388909
run_050 320 21 40.0000 0.7-1 50.0000 11.2300 33.8400 528 81 0.329524 2012-04-21T13:02 47 718 0.200000 2012-04-23T12:07:14.286 5.43619 -5.43619 0.362721 0.371678
run_050 330 61 30.0000 0.7-1 50.0000 10.4326 32.3670 445 112 0.329836 2012-04-21T13:02 46 744 0.549180 2012-04-23T13:49:50.164 3.72705 -3.72705 0.770413 0.776806
run_050 340 63 20.0000 0.7-1 50.0000 9.39444 30.4483 471 124 0.354127 2012-04-21T13:02 46 792 0.590476 2012-04-23T10:54:56.190 6.64302 -6.64302 1.01067 1.01878
run_050 350 56 10.0000 0.7-1 50.0000 8.35679 26.7154 492 127 0.254107 2012-04-21T13:02 47 867 0.591071 2012-04-23T06:32:47.143 11.0129 -11.0129 1.46254 1.47578
run_011 270 9 90.0000 0.7-1 50.0000 12.4200 32.7200 600 68 0.278889 2012-04-23T05:02 46 776 0.300000 2012-04-25T00:27:33.333 7.68222 -7.68222 0.112129 0.118930
run_011 280 4 80.0000 0.7-1 50.0000 12.4300 34.0500 662 32 0.0400000 2012-04-23T05:02 46 783 0.400000 2012-04-24T22:42:00.000 9.44000 -9.44000 0.00000 0.00000
run_011 300 4 60.0000 0.7-1 50.0000 12.1000 34.2500 662 32 0.0650000 2012-04-23T05:02 46 747 0.400000 2012-04-25T00:32:00.000 7.61000 -7.61000 0.00000 0.00000
run_011 310 70 50.0000 0.7-1 50.0000 12.1200 34.1500 456 127 0.342429 2012-04-23T05:02 47 798 0.155714 2012-04-25T03:15:34.286 4.88043 -4.88043 0.978377 0.985441
run_011 320 74 40.0000 0.7-1 50.0000 11.7900 33.8860 468 134 0.330000 2012-04-23T05:02 48 823 0.263514 2012-04-25T01:21:19.459 6.78459 -6.78459 0.920398 0.926681
run_011 330 65 30.0000 0.7-1 50.0000 10.6824 32.6945 491 138 0.253692 2012-04-23T05:02 47 835 0.372308 2012-04-24T23:25:57.231 8.70846 -8.70846 0.538394 0.542584
run_011 340 19 20.0000 0.7-1 50.0000 8.89000 29.8395 585 83 0.149474 2012-04-23T03:45 46 831 0.347368 2012-04-24T20:42:22.105 11.4379 -11.4379 0.221397 0.227464
run_011 350 68 10.0000 0.7-1 50.0000 8.47970 27.3803 487 133 0.368088 2012-04-23T05:02 47 848 0.348529 2012-04-25T00:32:12.353 7.60486 -7.60486 1.33660 1.34653
run_005 300 2 60.0000 0.7-1 50.0000 12.3900 34.1300 700 0 1.70000 2012-04-29T02:19 47 682 0.350000 2012-05-01T00:50:30.000 8.99500 -8.99500 0.0250001 0.0353555
run_005 310 35 50.0000 0.7-1 50.0000 11.8100 34.2200 541 75 0.305714 2012-04-29T02:19 46 693 0.371429 2012-05-01T01:43:06.857 8.12029 -8.12029 0.653857 0.663403
run_005 320 50 40.0000 0.7-1 50.0000 11.4250 33.9600 469 110 0.294200 2012-04-29T02:19 47 712 0.506000 2012-05-01T02:14:03.600 7.60420 -7.60420 0.764346 0.772106
run_005 330 60 30.0000 0.7-1 50.0000 10.4115 32.0033 468 125 0.267167 2012-04-29T01:02 46 762 0.736667 2012-04-30T23:23:11.000 10.4547 -10.4547 0.548363 0.552990
run_005 340 55 20.0000 0.7-1 50.0000 9.27019 29.9446 515 134 0.209818 2012-04-29T01:02 46 832 0.616364 2012-04-30T18:53:09.818 14.9558 -14.9558 0.677006 0.683246
run_005 350 45 10.0000 0.7-1 50.0000 8.21355 26.2231 498 140 0.137556 2012-04-29T01:02 48 931 0.404444 2012-04-30T14:27:25.333 19.3856 -19.3856 0.739578 0.747935
run_044 310 36 50.0000 0.7-1 50.0000 11.7833 33.7600 520 75 0.262778 2012-05-02T02:19 46 684 0.400000 2012-05-04T02:42:26.667 8.08139 -8.08139 0.688719 0.698489
run_044 320 58 40.0000 0.7-1 50.0000 11.4365 33.5600 447 114 0.315000 2012-05-02T02:19 47 708 0.489655 2012-05-04T03:17:04.138 7.50431 -7.50431 0.890616 0.898395
run_044 330 64 30.0000 0.7-1 50.0000 10.4250 32.5700 437 116 0.365625 2012-05-02T01:02 46 745 0.548438 2012-05-04T02:32:07.500 8.25531 -8.25531 0.881678 0.888648
run_044 340 68 20.0000 0.7-1 50.0000 9.42500 30.6225 450 123 0.314118 2012-05-02T01:02 46 782 0.613236 2012-05-03T23:47:19.412 11.0031 -11.0031 1.15307 1.16164
run_044 350 30 10.0000 0.7-1 50.0000 7.97000 25.5397 511 130 0.163667 2012-05-01T23:45 47 904 0.623334 2012-05-03T15:18:20.000 19.4870 -19.4870 0.317019 0.322438
run_000 280 2 80.0000 0.7-1 50.0000 11.9200 33.0550 700 0 1.00000 2012-08-02T09:02 45 700 0.650000 2012-08-04T08:17:00.000 9.05500 -9.05500 0.0850000 0.120208
run_000 310 24 50.0000 0.7-1 50.0000 11.4600 34.1300 550 65 0.282083 2012-08-02T09:02 45 693 0.262500 2012-08-04T09:50:45.000 7.49125 -7.49125 0.475774 0.486007
run_000 320 61 40.0000 0.7-1 50.0000 11.2200 33.0879 455 116 0.318852 2012-08-02T09:02 46 740 0.601639 2012-08-04T09:53:58.033 7.43705 -7.43705 0.835590 0.842525
run_000 330 64 30.0000 0.7-1 50.0000 10.4328 32.1594 482 131 0.329219 2012-08-02T09:02 46 788 0.625000 2012-08-04T06:36:26.250 10.7309 -10.7309 0.622906 0.627830
run_000 340 76 20.0000 0.7-1 50.0000 9.50000 30.1175 475 137 0.315789 2012-08-02T09:02 46 846 0.452631 2012-08-04T04:41:47.368 12.6436 -12.6436 1.11796 1.12539
run_000 350 76 10.0000 0.7-1 50.0000 8.61000 27.6200 475 137 0.315132 2012-08-02T09:02 48 911 0.342105 2012-08-04T03:17:18.947 14.0515 -14.0515 1.83722 1.84943
run_009 280 68 80.0000 0.7-1 50.0000 12.3700 32.9900 487 133 0.275588 2012-08-12T13:02 46 802 0.275000 2012-08-14T09:40:40.588 1.95838 1.95779 1.25506 1.26439
run_009 290 65 70.0000 0.7-1 50.0000 12.7300 34.1700 502 128 0.164308 2012-08-12T13:02 48 851 0.273846 2012-08-14T06:18:27.692 1.41231 -1.41231 0.545109 0.549351
run_009 300 50 60.0000 0.7-1 50.0000 12.8400 34.6600 555 92 0.122600 2012-08-12T13:02 48 897 0.222000 2012-08-14T03:25:48.000 4.29020 -4.29020 0.223504 0.225773
run_009 310 35 50.0000 0.7-1 50.0000 12.7200 34.2800 585 90 0.0922857 2012-08-12T13:02 50 935 0.160000 2012-08-14T01:15:08.571 6.46600 -6.46600 0.574770 0.583162
run_009 320 15 40.0000 0.7-1 50.0000 10.6400 32.8800 598 82 0.0873333 2012-08-12T11:45 45 971 0.100000 2012-08-13T23:41:00.000 8.04533 -8.04533 0.271952 0.281498
run_009 330 4 30.0000 0.7-1 50.0000 9.94000 32.3800 662 32 0.0300000 2012-08-12T11:45 47 984 0.200000 2012-08-13T21:35:00.000 10.1400 -10.1400 0.00000 0.00000
run_009 340 16 20.0000 0.7-1 50.0000 9.13000 28.9600 587 90 0.0743750 2012-08-12T11:45 47 1006 0.225000 2012-08-13T22:05:00.000 9.64312 -9.64312 0.143646 0.148356
run_009 350 3 10.0000 0.7-1 50.0000 8.12000 26.4000 675 25 0.0700000 2012-08-12T11:45 50 1067 0.400000 2012-08-13T19:15:00.000 12.4800 -12.4800 0.00000 0.00000
run_024 300 7 60.0000 0.7-1 50.0000 12.5786 33.8100 646 48 0.417143 2012-08-18T22:20 48 680 0.371429 2012-08-20T21:30:34.286 8.20429 -8.20429 0.128492 0.138787
run_024 310 62 50.0000 0.7-1 50.0000 11.8955 34.0300 431 112 0.315484 2012-08-18T22:20 46 720 0.419355 2012-08-20T23:42:07.742 6.00452 -6.00452 0.785922 0.792338
run_024 320 65 40.0000 0.7-1 50.0000 11.3700 33.3400 440 118 0.333692 2012-08-18T21:02 46 757 0.413846 2012-08-20T21:52:00.000 7.83708 -7.83708 1.04167 1.04978
run_024 330 65 30.0000 0.7-1 50.0000 10.5179 32.2240 468 123 0.318923 2012-08-18T21:02 46 786 0.436923 2012-08-20T19:16:19.385 10.4331 -10.4331 0.723479 0.729109
run_024 340 67 20.0000 0.7-1 50.0000 9.40178 30.1163 479 129 0.315522 2012-08-18T21:02 46 821 0.274627 2012-08-20T17:29:37.612 12.2133 -12.2133 0.950634 0.957809
run_024 350 66 10.0000 0.7-1 50.0000 8.45940 27.3626 492 137 0.306364 2012-08-18T21:02 47 876 0.262121 2012-08-20T15:33:34.545 14.1476 -14.1476 1.11153 1.12005
run_048 310 42 50.0000 0.7-1 50.0000 11.9624 34.5700 521 87 0.292381 2012-09-26T18:19 46 700 0.373809 2012-09-28T17:14:37.143 7.91167 -7.91167 0.690314 0.698681
run_048 320 51 40.0000 0.7-1 50.0000 11.5124 33.9265 472 111 0.293725 2012-09-26T18:19 47 715 0.390196 2012-09-28T17:28:55.294 7.67353 -7.67353 0.692103 0.698990
run_048 330 55 30.0000 0.7-1 50.0000 10.7400 32.4664 465 116 0.341455 2012-09-26T17:02 47 734 0.432727 2012-09-28T17:00:54.545 8.14145 -8.14145 0.673497 0.679704
run_048 340 66 20.0000 0.7-1 50.0000 9.44728 30.7749 443 120 0.356212 2012-09-26T17:02 46 779 0.622727 2012-09-28T16:26:07.273 8.72318 -8.72318 1.27852 1.28832
run_048 350 72 10.0000 0.7-1 50.0000 8.54959 27.7907 462 131 0.376667 2012-09-26T17:02 47 838 0.613889 2012-09-28T13:40:04.167 11.4906 -11.4906 2.02746 2.04169
run_064 270 35 90.0000 0.7-1 50.0000 12.9600 32.6600 535 130 0.138857 2012-10-05T21:02 48 886 0.0314286 2012-10-07T11:45:42.857 15.2623 -15.2623 1.46369 1.48506
run_064 280 18 80.0000 0.7-1 50.0000 12.7000 33.5300 594 75 0.109444 2012-10-05T21:02 47 880 0.0611111 2012-10-07T11:12:00.000 15.8244 -15.8244 0.672848 0.692355
run_064 320 57 40.0000 0.7-1 50.0000 11.3900 33.8546 455 117 0.316316 2012-10-05T21:02 46 731 0.542105 2012-10-07T21:17:47.368 5.72684 -5.72684 0.766295 0.773106
run_064 330 61 30.0000 0.7-1 50.0000 10.5661 32.6664 468 123 0.309180 2012-10-05T21:02 46 773 0.552459 2012-10-07T18:54:28.525 8.11639 -8.11639 0.636667 0.641950
run_064 340 74 20.0000 0.7-1 50.0000 9.59324 30.7789 468 134 0.339730 2012-10-05T21:02 46 825 0.467568 2012-10-07T16:54:21.081 10.1193 -10.1193 1.18637 1.19447
run_064 350 76 10.0000 0.7-1 50.0000 8.69499 27.9925 475 137 0.314737 2012-10-05T21:02 47 882 0.432895 2012-10-07T14:54:01.579 12.1247 -12.1247 1.66345 1.67450
run_063 280 32 80.0000 0.7-1 50.0000 12.6300 33.7400 556 102 0.230000 2012-11-04T21:02 46 769 0.100000 2012-11-06T16:17:37.500 10.7303 -10.7303 1.07521 1.09242
run_063 290 27 70.0000 0.7-1 50.0000 12.4400 34.4100 607 65 0.188148 2012-11-04T21:02 46 769 0.129630 2012-11-06T15:30:31.111 11.5144 -11.5144 0.429783 0.437970
run_063 320 55 40.0000 0.7-1 50.0000 11.4400 34.5800 449 114 0.298364 2012-11-04T21:02 46 716 0.476364 2012-11-06T21:37:27.273 5.39964 -5.39964 0.895569 0.903823
run_063 330 56 30.0000 0.7-1 50.0000 10.5414 33.0528 462 117 0.313750 2012-11-04T21:02 46 741 0.510714 2012-11-06T20:00:32.143 7.01661 -7.01661 0.645455 0.651296
run_063 340 65 20.0000 0.7-1 50.0000 9.52538 31.0529 473 125 0.351231 2012-11-04T21:02 46 792 0.710769 2012-11-06T17:41:30.462 9.33539 -9.33539 1.05286 1.06105
run_063 350 76 10.0000 0.7-1 50.0000 8.70500 28.1850 475 137 0.267763 2012-11-04T21:02 47 853 0.665790 2012-11-06T14:20:52.105 12.6786 -12.6786 1.81109 1.82313
run_053 320 2 40.0000 0.7-1 50.0000 11.5800 35.6100 687 17 1.04000 2012-11-10T05:02 48 750 1.00000 2012-11-11T23:52:00.000 8.79000 -8.79000 0.00000 0.00000
run_053 330 60 30.0000 0.7-1 50.0000 10.6713 33.0347 457 117 0.321333 2012-11-10T05:02 46 762 0.433333 2012-11-12T03:30:18.000 5.15350 -5.15350 0.721272 0.727358
run_053 340 59 20.0000 0.7-1 50.0000 9.47390 30.8288 491 123 0.352881 2012-11-10T05:02 46 789 0.428813 2012-11-12T01:17:03.051 7.37644 -7.37644 0.785769 0.792514
run_053 350 73 10.0000 0.7-1 50.0000 8.67178 28.6473 466 133 0.312603 2012-11-10T05:02 47 843 0.758904 2012-11-11T23:44:39.452 8.91575 -8.91575 1.82743 1.84008
run_018 270 8 90.0000 0.7-1 50.0000 12.8400 33.5600 612 61 0.112500 2013-02-17T09:02 47 826 0.200000 2013-02-19T00:22:00.000 10.3600 -10.3600 0.00000 0.00000
run_018 320 12 40.0000 0.7-1 50.0000 11.4800 35.1300 600 74 0.302500 2013-02-17T09:02 47 724 0.100000 2013-02-19T05:24:30.000 5.31500 -5.31500 0.329608 0.344265
run_018 330 54 30.0000 0.7-1 50.0000 10.5656 33.4363 468 114 0.287407 2013-02-17T09:02 46 743 0.435185 2013-02-19T07:32:08.889 3.18944 -3.18944 0.626762 0.632648
run_018 340 65 20.0000 0.7-1 50.0000 9.57538 30.9508 477 127 0.338923 2013-02-17T09:02 46 795 0.680000 2013-02-19T05:06:16.615 5.62231 -5.62231 0.916538 0.923671
run_018 350 67 10.0000 0.7-1 50.0000 8.66209 27.9154 491 136 0.251642 2013-02-17T09:02 47 869 0.559702 2013-02-19T01:20:34.030 9.38388 -9.38388 1.37245 1.38281
run_046 270 25 90.0000 0.7-1 50.0000 13.2400 33.4172 514 142 0.0940000 2013-03-29T13:02 49 914 0.200000 2013-03-31T02:01:12.000 5.51240 5.51240 0.970580 0.990595
run_046 280 5 80.0000 0.7-1 50.0000 13.5200 34.4600 650 39 0.0860000 2013-03-29T13:02 50 949 0.200000 2013-03-30T23:32:00.000 3.03000 3.03000 0.00000 0.00000
run_046 330 34 30.0000 0.7-1 50.0000 10.4241 33.1800 533 132 0.0876471 2013-03-29T13:02 47 1008 0.200000 2013-03-30T22:25:26.471 1.91441 1.91441 0.297887 0.302366
run_046 340 70 20.0000 0.7-1 50.0000 9.78643 30.9017 488 134 0.122286 2013-03-29T13:02 47 1080 0.224286 2013-03-30T22:18:35.143 1.80000 1.80000 0.433105 0.436232
run_046 350 76 10.0000 0.7-1 50.0000 8.91000 28.3425 475 137 0.142105 2013-03-29T13:02 49 1146 0.142105 2013-03-30T21:39:38.684 1.32316 1.15158 1.02152 1.02831
run_065 300 76 60.0000 0.7-1 50.0000 13.2800 34.6200 475 137 0.110921 2013-04-18T21:02 50 957 0.250000 2013-04-20T09:36:28.421 5.79855 -5.79855 0.263163 0.264911
run_065 310 37 50.0000 0.7-1 50.0000 11.7754 34.3300 549 132 0.0702703 2013-04-18T21:02 46 997 0.213513 2013-04-20T06:41:17.838 8.72162 -8.72162 0.556080 0.563750
run_065 320 8 40.0000 0.7-1 50.0000 10.9100 33.3825 650 46 0.0737500 2013-04-18T19:45 45 1028 0.100000 2013-04-20T04:55:00.000 10.4950 -10.4950 0.204145 0.218240
run_065 330 4 30.0000 0.7-1 50.0000 10.2400 32.3400 662 32 0.0675000 2013-04-18T19:45 48 1057 0.100000 2013-04-20T03:45:00.000 11.6600 -11.6600 0.00000 0.00000
run_065 340 3 20.0000 0.7-1 50.0000 9.35000 30.7600 675 25 0.0700000 2013-04-18T19:45 49 1081 0.100000 2013-04-20T02:45:00.000 12.6600 -12.6600 0.00000 0.00000
run_065 350 4 10.0000 0.7-1 50.0000 8.26000 25.5400 662 32 0.0675000 2013-04-18T19:45 50 1095 0.100000 2013-04-20T02:15:00.000 13.1600 -13.1600 0.00000 0.00000
run_058 270 49 90.0000 0.7-1 50.0000 13.1300 31.8253 519 137 0.114082 2013-06-25T17:02 49 941 0.200000 2013-06-27T06:25:52.653 14.1553 -14.1553 1.61778 1.63455
run_058 280 51 80.0000 0.7-1 50.0000 13.3200 33.3600 511 138 0.108824 2013-06-25T17:02 50 964 0.294118 2013-06-27T05:38:40.000 14.9424 -14.9424 1.03731 1.04763
run_058 290 29 70.0000 0.7-1 50.0000 13.1300 34.3700 593 95 0.0858621 2013-06-25T17:02 49 971 0.372414 2013-06-27T04:19:14.483 16.2669 -16.2669 0.466247 0.474500
run_090 290 6 70.0000 0.7-1 50.0000 12.0300 33.6800 637 46 0.208333 2013-07-26T09:02 45 728 0.400000 2013-07-28T06:42:00.000 3.49000 -3.49000 0.00000 0.00000
run_090 300 37 60.0000 0.7-1 50.0000 12.0300 33.4000 594 70 0.190270 2013-07-26T09:02 46 751 0.218919 2013-07-28T05:35:47.027 4.59081 -4.59081 0.246909 0.250315
run_090 310 54 50.0000 0.7-1 50.0000 11.9400 34.3100 523 120 0.234630 2013-07-26T09:02 47 787 0.216667 2013-07-28T05:08:40.000 5.04204 -5.04204 0.727083 0.733910
run_090 320 43 40.0000 0.7-1 50.0000 11.5800 33.1900 518 125 0.219070 2013-07-26T09:02 48 816 0.200000 2013-07-28T03:41:18.140 6.49837 -6.49837 0.608742 0.615947
run_090 330 28 30.0000 0.7-1 50.0000 10.0475 31.0900 515 134 0.129286 2013-07-26T09:02 46 843 0.300000 2013-07-28T01:30:06.429 8.68893 -8.68893 0.402158 0.409538
run_078 290 33 70.0000 0.7-1 50.0000 11.9800 33.5982 567 68 0.233636 2013-08-03T13:02 45 717 0.684849 2013-08-05T12:21:23.636 3.14667 -3.14667 0.681410 0.691975
run_078 300 69 60.0000 0.7-1 50.0000 12.2600 33.7100 453 125 0.379275 2013-08-03T13:02 46 816 0.237681 2013-08-05T12:24:10.435 3.10044 -3.10044 1.05050 1.05820
run_078 310 74 50.0000 0.7-1 50.0000 12.3000 33.7600 468 134 0.363649 2013-08-03T13:02 48 857 0.185135 2013-08-05T09:43:37.297 5.77635 -5.77635 1.12768 1.13538
run_078 320 76 40.0000 0.7-1 50.0000 11.5975 33.1825 475 137 0.290526 2013-08-03T13:02 48 888 0.156579 2013-08-05T07:36:02.368 7.90421 -7.90421 0.933322 0.939524
run_078 330 76 30.0000 0.7-1 50.0000 10.5250 32.6975 475 137 0.211316 2013-08-03T13:02 46 900 0.161842 2013-08-05T06:01:07.895 9.48790 -9.48790 0.600527 0.604517
run_094 330 59 30.0000 0.7-1 50.0000 10.5956 33.0224 495 126 0.279661 2013-11-05T05:02 46 769 0.789831 2013-11-07T01:12:14.237 9.75458 -9.75458 0.459009 0.462949
run_094 340 34 20.0000 0.7-1 50.0000 9.24676 30.4135 533 132 0.139412 2013-11-05T05:02 46 858 0.576471 2013-11-06T19:36:01.765 15.3623 -15.3623 0.258332 0.262217
run_094 350 26 10.0000 0.7-1 50.0000 8.19000 27.1023 515 139 0.0869231 2013-11-05T03:45 48 968 0.426923 2013-11-06T14:36:32.308 20.3550 -20.3550 0.447577 0.456441
run_026 290 9 70.0000 0.7-1 50.0000 13.5100 34.9500 550 68 0.177778 2013-11-30T10:19 49 698 0.400000 2013-12-02T07:31:13.333 5.11444 -5.11444 0.0665185 0.0705535
run_026 300 50 60.0000 0.7-1 50.0000 12.5452 35.5100 488 101 0.314800 2013-11-30T10:19 46 720 0.278000 2013-12-02T08:16:26.400 4.36500 -4.36500 0.582986 0.588905
run_026 310 66 50.0000 0.7-1 50.0000 12.1800 35.1500 443 120 0.345606 2013-11-30T09:02 46 769 0.375757 2013-12-02T07:47:27.273 4.84924 -4.84924 0.950254 0.957536
run_026 320 66 40.0000 0.7-1 50.0000 11.9200 34.7600 476 127 0.305454 2013-11-30T09:02 47 800 0.316667 2013-12-02T04:42:54.545 7.92469 -7.92469 0.882018 0.888776
run_026 330 54 30.0000 0.7-1 50.0000 10.8144 33.4900 508 135 0.221111 2013-11-30T09:02 47 832 0.250000 2013-12-02T01:43:58.889 10.9091 -10.9091 0.488051 0.492634
run_026 340 76 20.0000 0.7-1 50.0000 9.95001 31.4575 475 137 0.296447 2013-11-30T09:02 47 896 0.153947 2013-12-02T01:44:41.053 10.8988 -10.8988 0.923111 0.929245
run_026 350 76 10.0000 0.7-1 50.0000 8.99500 28.5425 475 137 0.270395 2013-11-30T09:02 48 947 0.240790 2013-12-02T00:13:45.789 12.4139 -12.4139 1.40028 1.40959
run_099 270 27 90.0000 0.7-1 50.0000 12.5800 33.5800 508 132 0.231852 2013-12-04T09:02 46 767 0.248148 2013-12-06T04:39:46.667 9.59333 -9.59333 1.23401 1.25752
run_099 280 9 80.0000 0.7-1 50.0000 12.4000 33.7200 600 68 0.261111 2013-12-04T09:02 45 765 0.300000 2013-12-06T03:49:46.667 10.4278 -10.4278 0.0706758 0.0749630
run_099 310 53 50.0000 0.7-1 50.0000 11.9700 35.6200 471 114 0.305849 2013-12-04T09:02 46 717 0.398113 2013-12-06T08:19:32.830 5.93094 -5.93094 0.750226 0.757405
run_099 320 48 40.0000 0.7-1 50.0000 11.5800 34.3600 488 126 0.285417 2013-12-04T09:02 46 735 0.404166 2013-12-06T06:59:55.000 7.25750 -7.25750 0.827772 0.836532
run_099 330 54 30.0000 0.7-1 50.0000 10.6233 32.9370 484 119 0.275741 2013-12-04T09:02 46 755 0.296296 2013-12-06T06:08:30.000 8.11667 -8.11667 0.592715 0.598281
run_099 340 62 20.0000 0.7-1 50.0000 9.61646 30.9534 463 120 0.312581 2013-12-04T09:02 46 792 0.441935 2013-12-06T05:48:09.677 8.45758 -8.45758 0.859116 0.866129
run_099 350 72 10.0000 0.7-1 50.0000 8.72903 28.7651 462 131 0.357778 2013-12-04T09:02 47 847 0.594445 2013-12-06T04:11:52.500 10.0621 -10.0621 1.96605 1.97984
run_016 270 17 90.0000 0.7-1 50.0000 12.3500 33.1000 573 79 0.273529 2013-12-05T09:02 45 727 0.288235 2013-12-07T06:05:31.765 6.69823 -6.69823 1.17113 1.20718
run_016 280 61 80.0000 0.7-1 50.0000 12.6500 33.8800 471 121 0.305574 2013-12-05T09:02 46 751 0.196721 2013-12-07T06:51:00.984 5.93967 -5.93967 1.34154 1.35267
run_016 290 60 70.0000 0.7-1 50.0000 12.5800 35.0900 486 120 0.274000 2013-12-05T09:02 46 759 0.258333 2013-12-07T05:44:30.000 7.04867 -7.04867 0.619291 0.624517
run_016 300 10 60.0000 0.7-1 50.0000 13.5300 35.6100 587 75 0.299000 2013-12-05T10:19 50 757 0.300000 2013-12-07T04:25:00.000 8.36800 -8.36800 0.112765 0.118865
run_016 320 57 40.0000 0.7-1 50.0000 11.5300 34.4423 455 117 0.330351 2013-12-05T09:02 46 729 0.484210 2013-12-07T08:33:45.263 4.22754 -4.22754 0.795931 0.803006
run_016 330 68 30.0000 0.7-1 50.0000 10.7750 33.1200 450 123 0.354559 2013-12-05T09:02 46 773 0.500000 2013-12-07T06:58:37.941 5.81412 -5.81412 0.784222 0.790052
run_016 340 72 20.0000 0.7-1 50.0000 9.76000 31.4625 462 130 0.362222 2013-12-05T09:02 46 818 0.436111 2013-12-07T04:56:33.333 7.85083 -7.85083 1.07538 1.08292
run_016 350 75 10.0000 0.7-1 50.0000 8.80212 28.1160 472 136 0.334667 2013-12-05T09:02 47 868 0.390667 2013-12-07T02:48:35.200 9.98387 -9.98387 1.62330 1.63423
run_020 320 56 40.0000 0.7-1 50.0000 11.6868 34.5100 444 110 0.331786 2013-12-14T22:19 47 706 0.428571 2013-12-16T21:59:19.286 5.55054 -5.55054 0.804470 0.811751
run_020 330 62 30.0000 0.7-1 50.0000 10.6600 33.4287 443 113 0.355161 2013-12-14T21:02 46 739 0.601613 2013-12-16T20:46:58.065 6.75903 -6.75903 0.769486 0.775768
run_020 340 67 20.0000 0.7-1 50.0000 9.67597 31.4347 447 121 0.369104 2013-12-14T21:02 46 788 0.576120 2013-12-16T18:54:07.164 8.64149 -8.64149 1.31994 1.32990
run_020 350 72 10.0000 0.7-1 50.0000 8.74903 28.7607 462 131 0.367361 2013-12-14T21:02 47 846 0.576389 2013-12-16T16:15:29.167 11.2854 -11.2854 1.88669 1.89993
