run sep e_members phi f lambda elon_min elon_max sw_speed_mean sw_speed_std gamma tinit rinit vinit mean_residual arrtime_earth mae_t me_t rmse_t mstd_t
run_077 270 28 90.0000 0.7-1 18.0000 12.6100 30.9575 550 50 0.357143 2011-02-10T00:54 47 422 0.185714 2011-02-12T23:29:00.000 13.8104 -13.8104 0.949930 0.967362
run_077 280 24 80.0000 0.7-1 18.0000 12.7000 32.7300 537 43 0.469167 2011-02-10T00:54 46 414 0.187500 2011-02-12T23:39:25.000 13.6363 -13.6363 0.608604 0.621693
run_077 290 24 70.0000 0.7-1 18.0000 12.4700 34.0750 550 45 0.566250 2011-02-10T00:54 46 391 0.333333 2011-02-12T23:06:30.000 14.1850 -14.1850 0.753376 0.769579
run_077 300 24 60.0000 0.7-1 18.0000 12.1900 34.6000 512 43 0.474583 2011-02-10T00:54 46 392 0.225000 2011-02-13T03:29:00.000 9.80958 -9.80958 0.496500 0.507179
run_077 310 18 50.0000 0.7-1 18.0000 11.5700 34.4500 318 41 0.278889 2011-02-10T00:54 46 396 0.100000 2011-02-13T10:18:26.667 2.98556 -2.98556 0.462039 0.475434
run_077 320 20 40.0000 0.7-1 18.0000 10.6600 33.8525 300 36 0.391000 2011-02-10T00:54 46 405 0.125000 2011-02-13T12:14:30.000 1.07850 -1.05150 0.641952 0.658629
run_077 330 20 30.0000 0.7-1 18.0000 9.29000 31.3800 300 36 0.476000 2011-02-10T00:54 46 419 0.170000 2011-02-13T11:47:15.000 1.50500 -1.50500 0.755999 0.775639
run_077 340 20 20.0000 0.7-1 18.0000 7.64000 27.6575 300 36 0.455500 2011-02-10T00:54 46 433 0.0700000 2011-02-13T10:21:30.000 2.93650 -2.93650 1.07558 1.10353
run_077 350 22 10.0000 0.7-1 18.0000 5.75000 22.0245 306 40 0.549546 2011-02-10T00:54 46 443 0.0727273 2011-02-13T08:39:57.273 4.63045 -4.63045 1.75745 1.79881
run_021 270 23 90.0000 0.7-1 18.0000 12.4300 30.9500 489 51 0.267826 2011-02-13T08:54 46 398 0.117391 2011-02-16T14:34:00.000 5.70956 -5.70956 1.05661 1.08036
run_021 280 20 80.0000 0.7-1 18.0000 12.6700 32.7500 466 66 0.248000 2011-02-13T08:54 46 401 0.200000 2011-02-16T14:42:00.000 5.57700 -5.57700 0.774229 0.794343
run_021 290 25 70.0000 0.7-1 18.0000 12.5900 34.1700 503 46 0.242400 2011-02-13T08:54 46 401 0.200000 2011-02-16T13:58:24.000 6.30360 -6.30360 0.315314 0.321816
run_021 300 24 60.0000 0.7-1 18.0000 12.1700 34.8900 512 43 0.311667 2011-02-13T08:54 46 393 0.216667 2011-02-16T12:48:10.000 7.47417 -7.47417 0.296338 0.302711
run_021 310 15 50.0000 0.7-1 18.0000 11.5600 34.6200 435 73 0.225333 2011-02-13T08:54 46 396 0.100000 2011-02-16T16:06:40.000 4.16667 -4.16667 0.591277 0.612030
run_021 320 20 40.0000 0.7-1 18.0000 10.6700 34.0600 300 36 0.471000 2011-02-13T08:54 46 408 0.200000 2011-02-16T20:43:30.000 0.708500 0.449500 0.732014 0.751031
run_021 330 20 30.0000 0.7-1 18.0000 9.30750 31.4700 300 36 0.483500 2011-02-13T08:54 46 422 0.160000 2011-02-16T19:43:15.000 0.740000 -0.558000 0.796992 0.817696
run_021 340 20 20.0000 0.7-1 18.0000 7.64000 27.6575 300 36 0.476000 2011-02-13T08:54 46 435 0.0850000 2011-02-16T18:32:30.000 1.74950 -1.73750 1.10756 1.13634
run_021 350 21 10.0000 0.7-1 18.0000 5.75476 21.9748 303 38 0.524286 2011-02-13T08:54 46 445 0.0571429 2011-02-16T17:13:54.286 3.04762 -3.04762 1.83125 1.87648
run_079 270 29 90.0000 0.7-1 18.0000 12.1400 30.7793 579 54 0.276207 2011-02-23T15:37 45 457 0.100000 2011-02-26T11:12:10.345 2.55655 2.55655 0.959678 0.976664
run_079 280 30 80.0000 0.7-1 18.0000 12.3900 32.5800 587 55 0.267333 2011-02-23T15:37 45 465 0.100000 2011-02-26T10:09:40.000 1.51467 1.51467 0.598435 0.608666
run_079 290 21 70.0000 0.7-1 18.0000 12.4100 34.3600 565 47 0.230000 2011-02-23T15:37 45 479 0.138095 2011-02-26T09:19:51.429 0.684762 0.684762 0.237319 0.243179
run_079 300 30 60.0000 0.7-1 18.0000 12.1300 34.8100 606 55 0.201000 2011-02-23T15:37 46 490 0.146667 2011-02-26T07:20:00.000 1.31367 -1.31367 0.135486 0.137803
run_079 310 29 50.0000 0.7-1 18.0000 11.5100 34.2900 621 53 0.255172 2011-02-23T15:37 46 497 0.100000 2011-02-26T05:37:20.690 3.02483 -3.02483 0.359891 0.366261
run_079 320 28 40.0000 0.7-1 18.0000 10.5500 33.7500 625 50 0.295357 2011-02-23T15:37 46 504 0.100000 2011-02-26T04:36:38.571 4.03571 -4.03571 0.392505 0.399708
run_079 330 26 30.0000 0.7-1 18.0000 9.25000 31.5523 625 48 0.315769 2011-02-23T15:37 46 509 0.0692308 2011-02-26T03:53:09.231 4.76077 -4.76077 0.206824 0.210920
run_079 340 25 20.0000 0.7-1 18.0000 7.66000 27.6256 563 101 0.268000 2011-02-23T15:37 46 515 0.00000 2011-02-26T04:19:00.000 4.32960 -4.32960 0.215360 0.219801
run_079 350 21 10.0000 0.7-1 18.0000 5.83000 21.9314 415 50 0.215714 2011-02-23T15:37 46 531 0.00000 2011-02-26T04:57:57.143 3.68095 -3.68095 0.761489 0.780294
run_066 270 14 90.0000 0.7-1 18.0000 12.8300 30.8400 667 26 0.663571 2011-02-28T11:37 48 559 0.100000 2011-03-02T16:41:17.143 0.788571 0.708572 0.625766 0.649389
run_066 280 12 80.0000 0.7-1 18.0000 13.0800 32.8800 675 21 0.755833 2011-02-28T11:37 48 561 0.0833333 2011-03-02T15:48:40.000 0.343333 -0.168333 0.370986 0.387482
run_066 290 12 70.0000 0.7-1 18.0000 13.0200 34.4100 675 21 0.881667 2011-02-28T11:37 48 564 0.0416667 2011-03-02T15:26:10.000 0.543333 -0.543333 0.209537 0.218854
run_066 300 12 60.0000 0.7-1 18.0000 12.6800 35.2900 675 21 0.833333 2011-02-28T11:37 48 568 0.00000 2011-03-02T15:23:40.000 0.585000 -0.585000 0.185450 0.193696
run_066 310 12 50.0000 0.7-1 18.0000 12.0200 35.4000 675 21 0.744167 2011-02-28T11:37 47 575 0.100000 2011-03-02T15:20:20.000 0.640833 -0.640833 0.196827 0.205579
run_066 320 11 40.0000 0.7-1 18.0000 10.7500 33.3200 677 20 0.830000 2011-02-28T11:37 47 585 0.136364 2011-03-02T14:37:32.727 1.35182 -1.35182 0.189584 0.198838
run_066 330 4 30.0000 0.7-1 18.0000 9.45250 31.5600 700 0 1.17750 2011-02-28T11:37 47 598 0.100000 2011-03-02T12:17:30.000 3.68750 -3.68750 0.223089 0.257601
run_013 270 25 90.0000 0.7-1 18.0000 12.6300 30.7840 591 46 0.503600 2011-03-07T08:54 47 440 0.180000 2011-03-10T01:38:48.000 10.6960 -10.6960 0.876146 0.894213
run_013 280 26 80.0000 0.7-1 18.0000 12.6900 32.4100 594 48 0.538077 2011-03-07T08:54 46 424 0.165385 2011-03-10T02:02:50.769 10.2958 -10.2958 0.746691 0.761478
run_013 290 25 70.0000 0.7-1 18.0000 12.7800 34.0100 559 46 0.332400 2011-03-07T08:54 47 433 0.300000 2011-03-10T06:07:12.000 6.22360 -6.22360 0.357758 0.365136
run_013 300 32 60.0000 0.7-1 18.0000 11.7800 34.7000 587 58 0.210938 2011-03-07T07:37 45 460 0.496875 2011-03-10T03:37:18.750 8.72437 -8.72437 0.165339 0.167985
run_013 310 31 50.0000 0.7-1 18.0000 11.2900 34.1500 615 56 0.314516 2011-03-07T07:37 45 482 0.500000 2011-03-09T23:21:50.323 12.9826 -12.9826 0.353845 0.359694
run_013 320 25 40.0000 0.7-1 18.0000 10.4600 33.3800 623 48 0.236000 2011-03-07T07:37 45 508 0.400000 2011-03-09T20:42:12.000 15.6432 -15.6432 0.392975 0.401079
run_013 330 19 30.0000 0.7-1 18.0000 9.28000 31.2000 631 49 0.353158 2011-03-07T07:37 46 529 0.389474 2011-03-09T18:01:44.211 18.3179 -18.3179 0.173375 0.178125
run_013 340 19 20.0000 0.7-1 18.0000 7.74000 27.6263 647 35 0.370526 2011-03-07T07:37 46 550 0.394737 2011-03-09T15:36:28.421 20.7379 -20.7379 0.390837 0.401547
run_013 350 16 10.0000 0.7-1 18.0000 5.77750 22.1050 662 28 0.491250 2011-03-07T07:37 46 573 0.550000 2011-03-09T13:14:22.500 23.1037 -23.1037 1.08498 1.12056
run_084 270 24 90.0000 0.7-1 18.0000 12.4400 30.7100 537 43 0.507917 2011-03-10T04:54 46 408 0.100000 2011-03-13T04:17:45.000 15.1971 -15.1971 0.903560 0.922994
run_084 280 25 80.0000 0.7-1 18.0000 12.5800 32.6148 534 46 0.339600 2011-03-10T04:54 46 404 0.00800000 2011-03-13T06:28:24.000 13.0196 -13.0196 0.682475 0.696548
run_084 290 22 70.0000 0.7-1 18.0000 12.4100 33.5900 518 40 0.485455 2011-03-10T04:54 46 393 0.195455 2011-03-13T07:18:05.455 12.1918 -12.1918 0.521559 0.533833
run_084 300 24 60.0000 0.7-1 18.0000 12.0200 34.6300 512 43 0.429583 2011-03-10T04:54 45 385 0.100000 2011-03-13T09:01:55.000 10.4612 -10.4612 0.513942 0.524995
run_084 310 15 50.0000 0.7-1 18.0000 11.4300 34.7900 356 76 0.190000 2011-03-10T04:54 45 389 0.200000 2011-03-13T15:22:40.000 4.11667 -4.11667 0.644222 0.666833
run_084 320 19 40.0000 0.7-1 18.0000 10.5400 33.3116 297 35 0.552105 2011-03-10T04:54 46 399 0.200000 2011-03-13T19:29:15.789 0.688421 -0.00631577 0.832689 0.855506
run_084 330 20 30.0000 0.7-1 18.0000 9.18500 31.2475 300 36 0.594000 2011-03-10T04:54 46 412 0.150000 2011-03-13T18:12:15.000 1.28900 -1.28900 0.907375 0.930947
run_084 340 20 20.0000 0.7-1 18.0000 7.54500 27.3825 300 36 0.508000 2011-03-10T04:54 46 425 0.0300000 2011-03-13T16:23:30.000 3.10300 -3.10300 1.10650 1.13525
run_084 350 20 10.0000 0.7-1 18.0000 5.79500 21.8650 300 36 0.393000 2011-03-10T04:54 46 430 0.0700000 2011-03-13T14:23:30.000 5.10350 -5.10350 1.31690 1.35111
run_087 270 21 90.0000 0.7-1 18.0000 12.4100 30.6100 505 61 0.183810 2011-04-05T04:54 46 413 0.128571 2011-04-08T09:04:28.571 8.11571 -8.11571 0.978364 1.00252
run_087 280 22 80.0000 0.7-1 18.0000 12.6200 32.4400 509 52 0.205455 2011-04-05T04:54 47 414 0.136364 2011-04-08T08:52:10.909 8.32045 -8.32045 0.695796 0.712170
run_087 290 28 70.0000 0.7-1 18.0000 12.4700 33.7300 525 50 0.318929 2011-04-05T04:54 46 411 0.196429 2011-04-08T08:07:12.857 9.06929 -9.06929 0.312032 0.317758
run_087 300 20 60.0000 0.7-1 18.0000 12.0100 34.2500 525 36 0.486500 2011-04-05T04:54 46 392 0.295000 2011-04-08T06:35:00.000 10.6065 -10.6065 0.490747 0.503496
run_087 310 25 50.0000 0.7-1 18.0000 11.3900 34.6300 509 46 0.267200 2011-04-05T04:54 46 397 0.200000 2011-04-08T10:48:24.000 6.38360 -6.38360 0.463611 0.473171
run_087 320 20 40.0000 0.7-1 18.0000 10.5200 33.1750 300 36 0.410500 2011-04-05T04:54 46 408 0.200000 2011-04-08T17:42:00.000 0.704500 0.509500 0.712099 0.730598
run_087 330 20 30.0000 0.7-1 18.0000 9.16250 30.8825 300 36 0.389000 2011-04-05T04:54 46 422 0.170000 2011-04-08T16:09:15.000 1.03800 -1.03800 0.659808 0.676948
run_087 340 24 20.0000 0.7-1 18.0000 7.52500 27.2625 312 43 0.610000 2011-04-05T04:54 46 436 0.0708333 2011-04-08T14:03:00.000 3.14375 -3.14375 1.17633 1.20163
run_087 350 24 10.0000 0.7-1 18.0000 5.67000 21.5750 312 43 0.514583 2011-04-05T04:54 46 446 0.0833333 2011-04-08T12:30:50.000 4.68042 -4.68042 1.50339 1.53573
run_023 280 5 80.0000 0.7-1 18.0000 12.3300 32.2100 700 0 1.63750 2011-04-27T11:37 46 526 0.550000 2011-04-29T14:32:00.000 18.7125 -18.7125 0.186732 0.215619
run_023 290 8 70.0000 0.7-1 18.0000 12.2200 33.5500 687 13 1.33875 2011-04-27T11:37 46 493 0.537500 2011-04-29T16:30:45.000 16.7312 -16.7312 0.276199 0.295269
run_023 300 16 60.0000 0.7-1 18.0000 12.0100 34.2500 662 28 0.683750 2011-04-27T11:37 46 505 0.831250 2011-04-29T20:11:22.500 13.0563 -13.0563 0.396057 0.409046
run_023 310 25 50.0000 0.7-1 18.0000 11.4000 34.0500 634 46 0.348800 2011-04-27T11:37 46 512 0.200000 2011-04-30T00:16:36.000 8.97040 -8.97040 0.341438 0.348479
run_023 320 24 40.0000 0.7-1 18.0000 10.3700 33.0000 637 43 0.367917 2011-04-27T11:37 46 512 0.200000 2011-04-29T23:50:20.000 9.40750 -9.40750 0.253019 0.258461
run_023 330 20 30.0000 0.7-1 18.0000 8.98000 30.8500 650 36 0.556500 2011-04-27T11:37 45 496 0.180000 2011-04-29T22:22:30.000 10.8715 -10.8715 0.420075 0.430988
run_023 340 24 20.0000 0.7-1 18.0000 7.55500 26.7975 637 43 0.498333 2011-04-27T12:54 46 486 0.300000 2011-04-30T00:22:55.000 8.86334 -8.86334 0.552680 0.564567
run_023 350 29 10.0000 0.7-1 18.0000 5.72931 21.3072 345 54 0.256207 2011-04-27T12:54 46 494 0.224138 2011-04-30T09:44:18.621 0.751034 0.493104 0.728783 0.741683
run_010 270 16 90.0000 0.7-1 18.0000 12.2200 30.4275 662 28 0.976250 2011-06-04T12:54 46 445 0.631250 2011-06-06T21:59:37.500 27.3294 -27.3294 0.668641 0.690569
run_010 280 20 80.0000 0.7-1 18.0000 12.2700 32.3800 650 36 0.960500 2011-06-04T12:54 46 397 0.765000 2011-06-07T00:13:30.000 25.0975 -25.0975 0.893033 0.916233
run_010 310 14 50.0000 0.7-1 18.0000 11.3100 33.7800 455 74 0.163571 2011-06-04T12:54 46 407 0.100000 2011-06-07T20:32:34.286 4.78143 -4.78143 0.636484 0.660511
run_010 320 21 40.0000 0.7-1 18.0000 10.2657 32.7310 309 39 0.407143 2011-06-04T12:54 46 416 0.100000 2011-06-08T00:35:11.429 0.859524 -0.737619 0.721763 0.739587
run_010 330 20 30.0000 0.7-1 18.0000 8.89000 30.2750 300 36 0.361500 2011-06-04T12:54 45 424 0.100000 2011-06-08T01:10:00.000 0.538000 -0.158000 0.650558 0.667459
run_010 340 20 20.0000 0.7-1 18.0000 7.40000 26.3750 300 36 0.406500 2011-06-04T12:54 46 431 0.0400000 2011-06-08T00:59:00.000 0.857000 -0.341000 1.06124 1.08881
run_010 350 21 10.0000 0.7-1 18.0000 5.65524 21.0576 303 38 0.491905 2011-06-04T12:54 46 438 0.0476191 2011-06-08T00:20:48.571 1.55714 -0.978095 1.78339 1.82743
run_030 270 24 90.0000 0.7-1 18.0000 12.0900 30.2450 637 43 0.462500 2011-07-07T15:37 46 499 0.0625000 2011-07-10T04:44:30.000 18.2354 -18.2354 0.715629 0.731021
run_030 280 24 80.0000 0.7-1 18.0000 12.2500 32.0100 637 43 0.523750 2011-07-07T15:37 46 498 0.0458333 2011-07-10T04:26:10.000 18.5404 -18.5404 0.511130 0.522123
run_030 290 24 70.0000 0.7-1 18.0000 12.0800 33.4300 637 43 0.622917 2011-07-07T15:37 46 493 0.0708333 2011-07-10T04:16:35.000 18.7004 -18.7004 0.454711 0.464491
run_030 300 23 60.0000 0.7-1 18.0000 11.5300 33.8000 640 42 0.689130 2011-07-07T15:37 45 481 0.0782609 2011-07-10T04:15:41.739 18.7143 -18.7143 0.555735 0.568226
run_030 310 22 50.0000 0.7-1 18.0000 11.4100 34.2400 643 40 0.689545 2011-07-07T16:54 46 469 0.0727273 2011-07-10T04:50:49.091 18.1268 -18.1268 0.603003 0.617193
run_030 320 25 40.0000 0.7-1 18.0000 10.2800 32.8450 637 43 0.846667 2011-07-07T16:54 46 400 0.162500 2011-07-10T06:12:20.000 16.7662 -16.7662 0.964900 0.985653
run_030 330 10 30.0000 0.7-1 18.0000 8.79000 29.7500 575 37 0.267000 2011-07-07T16:54 46 416 0.990000 2011-07-10T15:33:30.000 7.41800 -7.41800 0.451349 0.475764
run_030 340 20 20.0000 0.7-1 18.0000 7.34000 26.4475 300 36 0.652500 2011-07-07T16:54 46 424 0.0650000 2011-07-11T08:31:30.000 9.55000 9.55000 1.39796 1.43428
run_030 350 20 10.0000 0.7-1 18.0000 5.63500 20.9500 300 36 0.585000 2011-07-07T16:54 46 428 0.0400000 2011-07-11T07:21:00.000 8.37550 8.37550 1.75033 1.79580
run_028 270 24 90.0000 0.7-1 18.0000 12.0400 30.1617 375 45 0.250000 2011-08-06T23:37 46 484 0.100000 2011-08-09T21:34:05.000 6.72542 -6.72542 1.13145 1.15578
run_028 280 19 80.0000 0.7-1 18.0000 12.2200 32.0326 419 63 0.281579 2011-08-06T23:37 46 486 0.163158 2011-08-09T20:05:25.263 8.20210 -8.20210 0.734572 0.754701
run_028 290 26 70.0000 0.7-1 18.0000 12.0400 32.8400 596 51 0.134615 2011-08-06T23:37 45 484 0.100000 2011-08-09T18:23:09.231 9.90769 -9.90769 0.237168 0.241865
run_028 300 24 60.0000 0.7-1 18.0000 11.5400 34.2900 612 43 0.441667 2011-08-06T23:37 45 461 0.275000 2011-08-09T16:25:45.000 11.8646 -11.8646 0.394018 0.402492
run_028 310 21 50.0000 0.7-1 18.0000 11.0200 33.6800 416 74 0.250476 2011-08-06T23:37 45 474 0.114286 2011-08-09T21:44:37.143 6.54762 -6.54762 0.472772 0.484447
run_028 320 21 40.0000 0.7-1 18.0000 10.1400 33.0200 419 71 0.284762 2011-08-06T23:37 45 486 0.200000 2011-08-09T20:28:25.714 7.82095 -7.82095 0.520768 0.533628
run_028 330 23 30.0000 0.7-1 18.0000 8.91000 30.2300 453 95 0.239565 2011-08-06T23:37 45 493 0.113043 2011-08-09T18:48:44.348 9.48043 -9.48043 0.565858 0.578576
run_028 340 22 20.0000 0.7-1 18.0000 7.38000 26.3800 402 66 0.223636 2011-08-06T23:37 46 501 0.0136364 2011-08-09T18:47:00.000 9.50955 -9.50955 0.261421 0.267572
run_028 350 32 10.0000 0.7-1 18.0000 5.70375 21.1184 360 61 0.376250 2011-08-07T00:54 47 508 0.00000 2011-08-09T20:23:18.750 7.90406 -7.90406 1.09341 1.11090
run_072 270 28 90.0000 0.7-1 18.0000 11.8900 30.2100 588 53 0.229643 2011-08-16T07:37 45 467 0.100000 2011-08-19T03:45:34.286 10.5496 -10.5496 0.937361 0.954562
run_072 280 29 80.0000 0.7-1 18.0000 11.9500 31.8300 596 53 0.307241 2011-08-16T07:37 45 463 0.100000 2011-08-19T03:21:08.276 10.9579 -10.9579 0.585287 0.595647
run_072 290 27 70.0000 0.7-1 18.0000 12.4700 33.4193 597 49 0.486296 2011-08-16T08:54 47 450 0.207407 2011-08-19T02:43:15.556 11.5859 -11.5859 0.486920 0.496195
run_072 300 28 60.0000 0.7-1 18.0000 12.2200 33.7400 575 50 0.368571 2011-08-16T08:54 47 439 0.207143 2011-08-19T05:56:08.571 8.37072 -8.37072 0.382174 0.389186
run_072 310 29 50.0000 0.7-1 18.0000 11.1207 33.7500 578 53 0.308965 2011-08-16T08:54 45 454 0.400000 2011-08-19T05:11:41.379 9.11414 -9.11414 0.319477 0.325132
run_072 320 29 40.0000 0.7-1 18.0000 10.0500 32.6052 609 54 0.361034 2011-08-16T07:37 45 476 0.400000 2011-08-19T01:06:39.310 13.1990 -13.1990 0.268127 0.272873
run_072 330 28 30.0000 0.7-1 18.0000 8.91000 30.3875 625 50 0.394286 2011-08-16T07:37 45 500 0.303571 2011-08-18T22:10:55.714 16.1282 -16.1282 0.253336 0.257985
run_072 340 24 20.0000 0.7-1 18.0000 7.44000 26.7550 637 43 0.380833 2011-08-16T07:37 46 523 0.245833 2011-08-18T19:33:15.000 18.7554 -18.7554 0.458203 0.468058
run_072 350 20 10.0000 0.7-1 18.0000 5.57000 21.0875 650 36 0.385000 2011-08-16T07:37 45 550 0.225000 2011-08-18T17:02:15.000 21.2740 -21.2740 1.20291 1.23416
run_068 270 25 90.0000 0.7-1 18.0000 12.2900 30.2376 523 48 0.244800 2011-08-29T20:54 46 415 0.148000 2011-09-02T00:38:48.000 12.2104 -12.2104 1.10082 1.12352
run_068 280 28 80.0000 0.7-1 18.0000 12.3800 32.1300 525 50 0.329643 2011-08-29T20:54 46 411 0.189286 2011-09-02T00:53:38.571 11.9629 -11.9629 0.656538 0.668585
run_068 290 23 70.0000 0.7-1 18.0000 12.1400 33.0700 534 42 0.543913 2011-08-29T20:54 45 384 0.456522 2011-09-01T22:50:05.217 14.0222 -14.0222 0.697592 0.713270
run_068 300 24 60.0000 0.7-1 18.0000 11.8500 33.9800 512 43 0.265417 2011-08-29T20:54 46 389 0.170833 2011-09-02T03:39:25.000 9.19958 -9.19958 0.350303 0.357837
run_068 310 20 50.0000 0.7-1 18.0000 11.2700 33.8600 300 36 0.302500 2011-08-29T20:54 46 396 0.100000 2011-09-02T10:56:30.000 1.91550 -1.91550 0.579254 0.594302
run_068 320 20 40.0000 0.7-1 18.0000 10.3800 32.9200 300 36 0.438000 2011-08-29T20:54 46 405 0.200000 2011-09-02T11:11:30.000 1.66450 -1.66450 0.722444 0.741211
run_068 330 20 30.0000 0.7-1 18.0000 9.04500 30.4725 300 36 0.524500 2011-08-29T20:54 46 418 0.140000 2011-09-02T10:51:15.000 2.00350 -2.00350 0.927665 0.951764
run_068 340 20 20.0000 0.7-1 18.0000 7.42500 26.6750 300 36 0.507500 2011-08-29T20:54 46 431 0.0700000 2011-09-02T09:40:00.000 3.19100 -3.19100 1.25596 1.28859
run_068 350 20 10.0000 0.7-1 18.0000 5.59500 21.1700 300 36 0.467500 2011-08-29T20:54 46 439 0.0500000 2011-09-02T08:24:15.000 4.45450 -4.45450 1.68148 1.72516
run_033 270 28 90.0000 0.7-1 18.0000 12.1100 30.2900 630 48 0.734615 2011-09-05T20:54 46 400 0.200000 2011-09-08T11:15:32.308 19.1481 -19.1481 1.13462 1.15709
run_033 280 29 80.0000 0.7-1 18.0000 12.3800 31.8900 603 53 0.492069 2011-09-05T20:54 46 401 0.572414 2011-09-08T15:56:04.138 14.4721 -14.4721 0.965814 0.982909
run_033 290 24 70.0000 0.7-1 18.0000 12.4200 33.7500 537 43 0.272500 2011-09-05T20:54 46 411 0.600000 2011-09-08T23:03:35.000 7.34667 -7.34667 0.365224 0.373080
run_033 300 20 60.0000 0.7-1 18.0000 12.1400 33.9200 325 36 0.148500 2011-09-05T20:54 47 417 0.125000 2011-09-09T04:06:00.000 2.30700 -2.30700 0.187459 0.192329
run_033 310 17 50.0000 0.7-1 18.0000 11.4900 34.1100 382 71 0.259412 2011-09-05T20:54 46 418 0.135294 2011-09-09T02:39:52.941 3.74118 -3.74118 0.574271 0.591945
run_033 320 21 40.0000 0.7-1 18.0000 10.3129 32.9086 444 94 0.234286 2011-09-05T20:54 46 417 0.100000 2011-09-09T01:57:14.286 4.45286 -4.45286 0.718332 0.736072
run_033 330 24 30.0000 0.7-1 18.0000 8.97000 30.5450 312 43 0.462083 2011-09-05T20:54 45 430 0.104167 2011-09-09T05:59:15.000 0.589167 -0.420833 0.690476 0.705327
run_033 340 25 20.0000 0.7-1 18.0000 7.49500 26.7700 312 43 0.630833 2011-09-05T20:54 46 445 0.0916667 2011-09-09T06:22:35.000 1.14208 -0.0320834 1.38221 1.41194
run_033 350 24 10.0000 0.7-1 18.0000 5.63565 21.1491 309 42 0.600435 2011-09-05T20:54 46 459 0.0608696 2011-09-09T05:51:07.826 1.67696 -0.557826 1.96830 2.01254
run_036 270 24 90.0000 0.7-1 18.0000 12.1200 30.5225 493 44 0.316250 2011-10-01T20:54 45 385 0.200000 2011-10-05T04:49:00.000 8.79000 -8.79000 1.12221 1.14635
run_036 280 24 80.0000 0.7-1 18.0000 12.2800 32.1500 487 43 0.345833 2011-10-01T20:54 45 380 0.200000 2011-10-05T05:42:20.000 7.90125 -7.90125 0.663302 0.677568
run_036 290 24 70.0000 0.7-1 18.0000 12.2100 33.5150 481 44 0.195833 2011-10-01T20:54 45 380 0.125000 2011-10-05T07:49:50.000 5.77625 -5.77625 0.353787 0.361396
run_036 300 20 60.0000 0.7-1 18.0000 11.9200 34.4100 300 36 0.230000 2011-10-01T20:54 45 385 0.125000 2011-10-05T10:52:00.000 2.73950 -2.73950 0.221325 0.227075
run_036 310 20 50.0000 0.7-1 18.0000 11.3400 34.4700 300 36 0.411000 2011-10-01T20:54 46 391 0.200000 2011-10-05T11:25:00.000 2.19050 -2.19050 0.584495 0.599680
run_036 320 21 40.0000 0.7-1 18.0000 10.4600 32.9700 304 41 0.555238 2011-10-01T20:54 46 402 0.233333 2011-10-05T10:57:20.000 2.65143 -2.65143 1.44298 1.47862
run_036 330 20 30.0000 0.7-1 18.0000 9.11500 30.7200 300 36 0.539500 2011-10-01T20:54 46 417 0.175000 2011-10-05T10:05:45.000 3.51200 -3.51200 0.935348 0.959647
run_036 340 20 20.0000 0.7-1 18.0000 7.49500 27.0550 300 36 0.491000 2011-10-01T20:54 46 431 0.0750000 2011-10-05T08:27:30.000 5.15150 -5.15150 1.18891 1.21979
run_036 350 21 10.0000 0.7-1 18.0000 5.65000 21.5443 303 38 0.510000 2011-10-01T20:54 46 440 0.0666667 2011-10-05T06:46:45.714 6.83143 -6.83143 1.79375 1.83805
run_070 270 30 90.0000 0.7-1 18.0000 12.6600 30.8900 568 55 0.219000 2011-11-10T00:54 47 437 0.100000 2011-11-12T22:22:20.000 1.42933 -1.42200 1.00828 1.02552
run_070 280 17 80.0000 0.7-1 18.0000 12.9800 32.5300 380 70 0.144118 2011-11-10T00:54 47 441 0.100000 2011-11-13T01:12:49.412 1.41941 1.41941 0.792349 0.816735
run_070 290 12 70.0000 0.7-1 18.0000 12.1800 34.2300 431 64 0.132500 2011-11-09T23:37 45 448 0.141667 2011-11-12T23:14:30.000 0.554167 -0.554167 0.353823 0.369556
run_070 300 29 60.0000 0.7-1 18.0000 11.8300 34.5100 570 55 0.188966 2011-11-09T23:37 45 449 0.137931 2011-11-12T20:48:22.759 2.99000 -2.99000 0.410634 0.417903
run_070 310 28 50.0000 0.7-1 18.0000 11.5100 34.6800 575 50 0.444643 2011-11-10T00:54 46 445 0.164286 2011-11-12T19:08:42.857 4.64964 -4.64964 0.362811 0.369469
run_070 320 22 40.0000 0.7-1 18.0000 10.4900 33.5800 456 103 0.262727 2011-11-10T00:54 45 453 0.200000 2011-11-12T22:14:32.727 1.55273 -1.55273 0.693956 0.710286
run_070 330 27 30.0000 0.7-1 18.0000 9.16778 31.3585 327 49 0.363704 2011-11-10T00:54 45 463 0.0111111 2011-11-13T01:48:55.556 2.01926 2.01926 0.579393 0.590430
run_070 340 28 20.0000 0.7-1 18.0000 7.64000 27.6850 325 50 0.390714 2011-11-10T00:54 46 468 0.0107143 2011-11-13T01:51:36.429 2.06393 2.06393 0.715753 0.728887
run_070 350 28 10.0000 0.7-1 18.0000 5.80750 21.8800 325 50 0.467143 2011-11-10T00:54 46 469 0.0857143 2011-11-13T02:26:15.000 2.67821 2.64179 1.34517 1.36985
run_082 270 14 90.0000 0.7-1 18.0000 12.8900 31.0000 667 26 0.681429 2011-12-01T07:37 48 560 0.100000 2011-12-03T12:14:08.571 0.627857 0.472143 0.624959 0.648551
